Canonical_Smiles,UniProt,Group,Family,Name,Symbol,Prediction
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P04626,TK,EGFR,Receptor tyrosine-protein kinase erbB-2 ,ERBB2,0.427
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P04629,TK,Trk,High affinity nerve growth factor receptor ,NTRK1,0.7992
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P05129,AGC,PKC,Protein kinase C gamma type ,PRKCG,0.4053
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P05771,AGC,PKC,Protein kinase C beta type ,PRKCB,0.1224
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P06213,TK,InsR,Insulin receptor ,INSR,0.755
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P06239,TK,Src,Tyrosine-protein kinase Lck ,LCK,0.8371
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P06241,TK,Src,Tyrosine-protein kinase Fyn ,FYN,0.8913
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P06493,CMGC,CDK,Cyclin-dependent kinase 1 ,CDK1,0.9599
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P07332,TK,Fer,Tyrosine-protein kinase Fes/Fps ,FES,0.8998
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P07333,TK,PDGFR,Macrophage colony-stimulating factor 1 receptor ,CSF1R,0.5042
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P07947,TK,Src,Tyrosine-protein kinase Yes ,YES1,0.9831
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P07948,TK,Src,Tyrosine-protein kinase Lyn ,LYN,0.9414
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P07949,TK,Ret,Proto-oncogene tyrosine-protein kinase receptor Ret ,RET,0.9324
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P08069,TK,InsR,Insulin-like growth factor 1 receptor ,IGF1R,0.674
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P08581,TK,Met,Hepatocyte growth factor receptor ,MET,0.8607
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P08631,TK,Src,Tyrosine-protein kinase HCK ,HCK,0.9001
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P08922,TK,Sev,Proto-oncogene tyrosine-protein kinase ROS ,ROS1,0.9757
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P09619,TK,PDGFR,Platelet-derived growth factor receptor beta ,PDGFRB,0.8002
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P09769,TK,Src,Tyrosine-protein kinase Fgr ,FGR,0.9786
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P10721,TK,PDGFR,Mast/stem cell growth factor receptor Kit ,KIT,0.2164
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P11309,CAMK,PIM,Serine/threonine-protein kinase pim-1 ,PIM1,0.3095
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P11362,TK,FGFR,Fibroblast growth factor receptor 1 ,FGFR1,0.9631
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P11802,CMGC,CDK,Cyclin-dependent kinase 4 ,CDK4,0.804
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P12931,TK,Src,Proto-oncogene tyrosine-protein kinase Src ,SRC,0.9386
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P15735,CAMK,PHK,"Phosphorylase b kinase gamma catalytic chain, liver/testis isoform ",PHKG2,0.562
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P16234,TK,PDGFR,Platelet-derived growth factor receptor alpha ,PDGFRA,0.5868
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P16591,TK,Fer,Tyrosine-protein kinase Fer ,FER,0.8866
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P17252,AGC,PKC,Protein kinase C alpha type ,PRKCA,0.3954
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P17612,AGC,PKA,cAMP-dependent protein kinase catalytic subunit alpha ,PRKACA,0.8427
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P17948,TK,VEGFR,Vascular endothelial growth factor receptor 1 ,FLT1,0.7933
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P19784,CMGC,CK2,Casein kinase II subunit alpha' ,CSNK2A2,0.6515
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P22607,TK,FGFR,Fibroblast growth factor receptor 3 ,FGFR3,0.9138
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P23443,AGC,RSK,Ribosomal protein S6 kinase beta-1 ,RPS6KB1,0.7701
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P24941,CMGC,CDK,Cyclin-dependent kinase 2 ,CDK2,0.9846
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P27448,CAMK,CAMKL,MAP/microtubule affinity-regulating kinase 3 ,MARK3,0.9206
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P28482,CMGC,MAPK,Mitogen-activated protein kinase 1 ,MAPK1,0.9129
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P29317,TK,Eph,Ephrin type-A receptor 2 ,EPHA2,0.8102
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P29376,TK,ALK,Leukocyte tyrosine kinase receptor ,LTK,0.9622
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P29597,TK,JakA,Non-receptor tyrosine-protein kinase TYK2 ,TYK2,0.8767
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P30291,Other,WEE,Wee1-like protein kinase ,WEE1,0.7754
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P30530,TK,Axl,Tyrosine-protein kinase receptor UFO ,AXL,0.8064
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P31749,AGC,Akt,RAC-alpha serine/threonine-protein kinase ,AKT1,0.1048
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P31751,AGC,Akt,RAC-beta serine/threonine-protein kinase ,AKT2,0.0056
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P33981,Other,TTK,Dual specificity protein kinase TTK ,TTK,0.9335
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P34947,AGC,GRK,G protein-coupled receptor kinase 5 ,GRK5,0.6964
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P35916,TK,VEGFR,Vascular endothelial growth factor receptor 3 ,FLT4,0.9854
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P35968,TK,VEGFR,Vascular endothelial growth factor receptor 2 ,KDR,0.8642
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P36507,STE,STE7,Dual specificity mitogen-activated protein kinase kinase 2 ,MAP2K2,0.642
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P36888,TK,PDGFR,Receptor-type tyrosine-protein kinase FLT3 ,FLT3,0.8688
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P36897,TKL,STKR,TGF-beta receptor type-1 ,TGFBR1,0.2762
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P37023,TKL,STKR,Serine/threonine-protein kinase receptor R3 ,ACVRL1,0.9906
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P37173,TKL,STKR,TGF-beta receptor type-2 ,TGFBR2,0.891
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P41240,TK,Csk,Tyrosine-protein kinase CSK ,CSK,0.7018
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P41279,STE,STE-Unique,Mitogen-activated protein kinase kinase kinase 8 ,MAP3K8,0.0996
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P41743,AGC,PKC,Protein kinase C iota type ,PRKCI,0.0706
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P42680,TK,Tec,Tyrosine-protein kinase Tec ,TEC,0.575
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P42681,TK,Tec,Tyrosine-protein kinase TXK ,TXK,0.9625
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P42684,TK,Abl,Tyrosine-protein kinase ABL2 ,ABL2,0.9488
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P42685,TK,Src,Tyrosine-protein kinase FRK ,FRK,0.9891
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P43405,TK,Syk,Tyrosine-protein kinase SYK ,SYK,0.8909
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P45983,CMGC,MAPK,Mitogen-activated protein kinase 8 ,MAPK8,0.9724
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P45984,CMGC,MAPK,Mitogen-activated protein kinase 9 ,MAPK9,0.8841
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P48729,CK1,CK1,Casein kinase I isoform alpha ,CSNK1A1,0.7719
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P48730,CK1,CK1,Casein kinase I isoform delta ,CSNK1D,0.7382
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P49336,CMGC,CDK,Cyclin-dependent kinase 8 ,CDK8,0.5974
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P49674,CK1,CK1,Casein kinase I isoform epsilon ,CSNK1E,0.7018
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P49759,CMGC,CLK,Dual specificity protein kinase CLK1 ,CLK1,0.8215
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P49760,CMGC,CLK,Dual specificity protein kinase CLK2 ,CLK2,0.7194
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P49840,CMGC,GSK,Glycogen synthase kinase-3 alpha ,GSK3A,0.9092
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P49841,CMGC,GSK,Glycogen synthase kinase-3 beta ,GSK3B,0.9307
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P50613,CMGC,CDK,Cyclin-dependent kinase 7 ,CDK7,0.8456
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P51451,TK,Src,Tyrosine-protein kinase Blk ,BLK,0.824
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P51617,TKL,IRAK,Interleukin-1 receptor-associated kinase 1 ,IRAK1,0.9188
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P51813,TK,Tec,Cytoplasmic tyrosine-protein kinase BMX ,BMX,0.7321
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P51817,AGC,PKA,cAMP-dependent protein kinase catalytic subunit PRKX ,PRKX,0.3449
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P51955,Other,NEK,Serine/threonine-protein kinase Nek2 ,NEK2,0.5602
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P51957,Other,NEK,Serine/threonine-protein kinase Nek4 ,NEK4,0.7687
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P52333,TK,JakA,Tyrosine-protein kinase JAK3 ,JAK3,0.4025
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P53350,Other,PLK,Serine/threonine-protein kinase PLK1 ,PLK1,0.4799
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P53667,TKL,LISK,LIM domain kinase 1 ,LIMK1,0.9536
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P53779,CMGC,MAPK,Mitogen-activated protein kinase 10 ,MAPK10,0.9503
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P54760,TK,Eph,Ephrin type-B receptor 4 ,EPHB4,0.9419
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P78527,Atypical,PIKK,DNA-dependent protein kinase catalytic subunit ,PRKDC,0.7084
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,P80192,TKL,MLK,Mitogen-activated protein kinase kinase kinase 9 ,MAP3K9,0.9371
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q00526,CMGC,CDK,Cyclin-dependent kinase 3 ,CDK3,0.7078
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q00534,CMGC,CDK,Cyclin-dependent kinase 6 ,CDK6,0.8644
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q00535,CMGC,CDK,Cyclin-dependent-like kinase 5 ,CDK5,0.9355
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q02156,AGC,PKC,Protein kinase C epsilon type ,PRKCE,0.2831
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q02750,STE,STE7,Dual specificity mitogen-activated protein kinase kinase 1 ,MAP2K1,0.2653
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q02763,TK,Tie,Angiopoietin-1 receptor ,TEK,0.8804
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q04759,AGC,PKC,Protein kinase C theta type ,PRKCQ,0.2023
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q04771,TKL,STKR,Activin receptor type-1 ,ACVR1,0.9618
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q05397,TK,FAK,Focal adhesion kinase 1 ,PTK2,0.7526
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q05513,AGC,PKC,Protein kinase C zeta type ,PRKCZ,0.1822
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q05655,AGC,PKC,Protein kinase C delta type ,PRKCD,0.5242
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q06418,TK,Axl,Tyrosine-protein kinase receptor TYRO3 ,TYRO3,0.8638
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q07912,TK,Ack,Activated CDC42 kinase 1 ,TNK2,0.9568
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q08881,TK,Tec,Tyrosine-protein kinase ITK/TSK ,ITK,0.8069
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q12851,STE,STE20,Mitogen-activated protein kinase kinase kinase kinase 2 ,MAP4K2,0.9215
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q12866,TK,Axl,Tyrosine-protein kinase Mer ,MERTK,0.8866
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q13043,STE,STE20,Serine/threonine-protein kinase 4 ,STK4,0.5809
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q13131,CAMK,CAMKL,5'-AMP-activated protein kinase catalytic subunit alpha-1 ,PRKAA1,0.8117
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q13153,STE,STE20,Serine/threonine-protein kinase PAK 1 ,PAK1,0.9769
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q13188,STE,STE20,Serine/threonine-protein kinase 3 ,STK3,0.713
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q13237,AGC,PKG,cGMP-dependent protein kinase 2 ,PRKG2,0.097
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q13315,Atypical,PIKK,Serine-protein kinase ATM ,ATM,0.5167
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q13418,TKL,MLK,Integrin-linked protein kinase ,ILK,0.1512
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q13464,AGC,DMPK,Rho-associated protein kinase 1 ,ROCK1,0.3786
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q13535,Atypical,PIKK,Serine/threonine-protein kinase ATR ,ATR,0.2409
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q13555,CAMK,CAMK2,Calcium/calmodulin-dependent protein kinase type II subunit gamma ,CAMK2G,0.7089
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q13557,CAMK,CAMK2,Calcium/calmodulin-dependent protein kinase type II subunit delta ,CAMK2D,0.5927
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q13627,CMGC,DYRK,Dual specificity tyrosine-phosphorylation-regulated kinase 1A ,DYRK1A,0.5994
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q13882,TK,Src,Protein-tyrosine kinase 6 ,PTK6,0.9284
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q13976,AGC,PKG,cGMP-dependent protein kinase 1 ,PRKG1,0.0766
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q14164,Other,IKK,Inhibitor of nuclear factor kappa-B kinase subunit epsilon ,IKBKE,0.9069
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q14289,TK,FAK,Protein-tyrosine kinase 2-beta ,PTK2B,0.8507
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q14680,CAMK,CAMKL,Maternal embryonic leucine zipper kinase ,MELK,0.547
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q15118,Atypical,PDHK,[Pyruvate dehydrogenase ,PDK1,0.466
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q15119,Atypical,PDHK,[Pyruvate dehydrogenase ,PDK2,0.9316
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q15139,CAMK,PKD,Serine/threonine-protein kinase D1 ,PRKD1,0.9028
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q15303,TK,EGFR,Receptor tyrosine-protein kinase erbB-4 ,ERBB4,0.6875
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q15349,AGC,RSK,Ribosomal protein S6 kinase alpha-2 ,RPS6KA2,0.6277
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q15418,AGC,RSK,Ribosomal protein S6 kinase alpha-1 ,RPS6KA1,0.7698
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q15746,CAMK,MLCK,"Myosin light chain kinase, smooth muscle ",MYLK,0.7641
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q15759,CMGC,MAPK,Mitogen-activated protein kinase 11 ,MAPK11,0.9428
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q16288,TK,Trk,NT-3 growth factor receptor ,NTRK3,0.7563
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q16512,AGC,PKN,Serine/threonine-protein kinase N1 ,PKN1,0.7306
COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,Q16513,AGC,PKN,Serine/threonine-protein kinase N2 ,PKN2,0.5896
